Arrival_Time,Source
2.8773569919897577,Canteen_Offline
1.2750495928962295,Canteen_Offline
7.4129163330540635,Canteen_Offline
6.726284351684074,Canteen_Offline
0.7867178205516325,Canteen_Offline
11.268715302451302,Canteen_Offline
0.9031120948791208,Canteen_Offline
0.9492325952517462,Canteen_Offline
15.430314092043261,Canteen_Offline
7.603596994791798,Canteen_Offline
0.0,Canteen_Offline
7.123396722697795,Canteen_Offline
0.6968663621380746,Canteen_Offline
9.939716449443774,Canteen_Offline
4.818964746932327,Canteen_Offline
25.048415623240256,Canteen_Offline
0.8799057450506311,Canteen_Offline
15.186170677115697,Canteen_Offline
2.794511994063873,Canteen_Offline
32.93564372376053,Canteen_Offline
18.879332039609864,Canteen_Offline
3.673582733491565,Canteen_Offline
12.2146007342617,Canteen_Offline
2.811315233350654,Canteen_Offline
4.340771225360128,Canteen_Offline
0.7175446707713506,Canteen_Offline
10.90694693879477,Canteen_Offline
3.779159975099126,Canteen_Offline
8.033917812652245,Canteen_Offline
1.1049450730579025,Canteen_Offline
9.291694629430891,Canteen_Offline
13.49238460474688,Canteen_Offline
14.464385516017629,Canteen_Offline
11.830429871217657,Canteen_Offline
1.24876774481199,Canteen_Offline
0.7621614385011705,Canteen_Offline
7.958829679846248,Canteen_Offline
31.35859721553358,Canteen_Offline
3.606020560843811,Canteen_Offline
2.8819731253664873,Canteen_Offline
11.836174685295674,Canteen_Offline
4.350231547934531,Canteen_Offline
3.8336717470989536,Canteen_Offline
0.0,Canteen_Offline
4.692998629683109,Canteen_Offline
2.7989416227361157,Canteen_Offline
6.909846176536223,Canteen_Offline
1.2669607565012644,Canteen_Offline
8.784959935189356,Canteen_Offline
10.271970007747443,Canteen_Offline
0.0,Canteen_Offline
12.816088149949207,Canteen_Offline
2.550786192262574,Canteen_Offline
9.754237914981658,Canteen_Offline
5.47597882715587,Canteen_Offline
3.884339226309314,Canteen_Offline
1.5192325051757045,Canteen_Offline
13.981028866487849,Canteen_Offline
0.0,Canteen_Offline
0.11006680959564216,Canteen_Offline
8.398189843605719,Canteen_Offline
10.864784766247192,Canteen_Offline
9.099727222475025,Canteen_Offline
11.321141368688915,Canteen_Offline
11.35285323612566,Canteen_Offline
6.042113245192258,Canteen_Offline
0.0,Canteen_Offline
5.727069438159887,Canteen_Offline
10.294533440864456,Canteen_Offline
11.58353143242688,Canteen_Offline
3.644453379929834,Canteen_Offline
0.837989311949886,Canteen_Offline
2.692665541484067,Canteen_Offline
29.802100745160356,Canteen_Offline
1.2314380856989224,Canteen_Offline
1.0101252224056636,Canteen_Offline
7.714276305866279,Canteen_Offline
0.6581999780824723,Canteen_Offline
4.815144260925069,Canteen_Offline
0.0,Canteen_Offline
10.927360211801155,Canteen_Offline
8.576824235018218,Canteen_Offline
1.9392877587106625,Canteen_Offline
3.496980562166293,Canteen_Offline
4.239500962040732,Canteen_Offline
5.896948459762989,Canteen_Offline
11.226000654089392,Canteen_Offline
7.510650864982198,Canteen_Offline
3.8870620565727707,Canteen_Offline
19.297563718557832,Canteen_Offline
2.90514320038899,Canteen_Offline
1.0295152414500213,Canteen_Offline
0.6039133670883231,Canteen_Offline
1.984251905130798,Canteen_Offline
8.267182665481165,Canteen_Offline
5.416205716161812,Canteen_Offline
1.0978129311272435,Canteen_Offline
4.162592444045164,Canteen_Offline
7.025283175608267,Canteen_Offline
14.25223378228273,Canteen_Offline
6.789133543957086,Canteen_Offline
1.2165668642923904,Canteen_Offline
9.16058468738857,Canteen_Offline
6.023925773875835,Canteen_Offline
0.5909520744887278,Canteen_Offline
4.020724817279396,Canteen_Offline
45.757636107799925,Canteen_Offline
4.116647681961916,Canteen_Offline
16.468631516174373,Canteen_Offline
8.093460828223122,Canteen_Offline
2.581055917540852,Canteen_Offline
0.0,Canteen_Offline
9.110050231433418,Canteen_Offline
10.468507255303908,Canteen_Offline
7.135563696009838,Canteen_Offline
12.008328093043936,Canteen_Offline
1.5292778169586538,Canteen_Offline
2.407005899779715,Canteen_Offline
1.5194087973667671,Canteen_Offline
29.291564488618896,Canteen_Offline
3.24806609614766,Canteen_Offline
7.704860009745205,Canteen_Offline
1.0556752391309367,Canteen_Offline
7.808363731101567,Canteen_Offline
5.123870247815421,Canteen_Offline
0.0,Canteen_Offline
2.425337101829063,Canteen_Offline
10.291185666430195,Canteen_Offline
1.1054269933941145,Canteen_Offline
1.4477766785939932,Canteen_Offline
2.2431699278807486,Canteen_Offline
0.8992999649224678,Canteen_Offline
4.8933396987131035,Canteen_Offline
12.049570163309454,Canteen_Offline
1.4749789008636522,Canteen_Offline
2.9234314844553277,Canteen_Offline
9.900358695161867,Canteen_Offline
11.788075599228744,Canteen_Offline
4.834514389389713,Canteen_Offline
2.6106949544315654,Canteen_Offline
4.212838334616917,Canteen_Offline
1.4036239294087325,Canteen_Offline
6.155510239740527,Canteen_Offline
3.7059748564996537,Canteen_Offline
0.6455339229945571,Canteen_Offline
15.944307561824104,Canteen_Offline
2.777826700648232,Canteen_Offline
7.48140261946923,Canteen_Offline
2.810508658499158,Canteen_Offline
1.9405314960747393,Canteen_Offline
2.5791997443795345,Canteen_Offline
8.184504729637755,Canteen_Offline
1.67537357333696,Canteen_Offline
27.35082376205042,Canteen_Offline
3.75982253522443,Canteen_Offline
3.717256685651673,Canteen_Offline
11.669149604389439,Canteen_Offline
7.071053689615724,Canteen_Offline
9.0482279885292,Canteen_Offline
17.24926369943924,Canteen_Offline
12.760213427661153,Canteen_Offline
2.000092216105464,Canteen_Offline
11.418279680218896,Canteen_Offline
0.7302449074488054,Canteen_Offline
0.7087767712005915,Canteen_Offline
1.4245527504740882,Canteen_Offline
25.814454884853543,Canteen_Offline
8.700489871765834,Canteen_Offline
4.079640895842684,Canteen_Offline
1.6870345120195325,Canteen_Offline
6.150902550565833,Canteen_Offline
10.676375946004299,Canteen_Offline
4.463602772495751,Canteen_Offline
9.787517947220776,Canteen_Offline
15.647303284863051,Canteen_Offline
11.636163135826191,Canteen_Offline
8.542305488366459,Canteen_Offline
8.515206177974267,Canteen_Offline
2.357825171625563,Canteen_Offline
12.904067027333737,Canteen_Offline
1.1615053189561164,Canteen_Offline
0.4239160735101428,Canteen_Offline
1.182700647934534,Canteen_Offline
0.9407068538458834,Canteen_Offline
6.910146454671261,Canteen_Offline
6.197303389090682,Canteen_Offline
1.1187521016660056,Canteen_Offline
0.2753496400143719,Canteen_Offline
0.0,Canteen_Offline
2.400993996697713,Canteen_Offline
23.592132373090575,Canteen_Offline
10.40330828142426,Canteen_Offline
22.086325921371152,Canteen_Offline
7.76452630668469,Canteen_Offline
24.1747612485543,Canteen_Offline
1.4653350068764337,Canteen_Offline
2.530226278717924,Canteen_Offline
21.591633965862833,Canteen_Offline
13.878863703591973,Canteen_Offline
3.8356501742571747,Canteen_Offline
15.402788862582105,Canteen_Offline
13.33398445457432,Canteen_Offline
21.76886273667634,Canteen_Offline
5.455277937320333,Canteen_Offline
0.389154037756539,Canteen_Offline
1.5641924679918016,Canteen_Offline
2.927199789273706,Canteen_Offline
7.768657705849494,Canteen_Offline
3.6527062178027445,Canteen_Offline
14.820266042833227,Canteen_Offline
4.808032703636247,Canteen_Offline
7.820513552532804,Canteen_Offline
3.294927763822788,Canteen_Offline
4.5511094013849505,Canteen_Offline
7.691887888868847,Canteen_Offline
5.689909902208873,Canteen_Offline
0.9347472075534744,Canteen_Offline
6.033668718993468,Canteen_Offline
0.0,Canteen_Offline
9.778294253323242,Canteen_Offline
3.7947731029651903,Canteen_Offline
17.895781471316607,Canteen_Offline
0.6987654441231728,Canteen_Offline
8.215224617053583,Canteen_Offline
1.5674421795688023,Canteen_Offline
10.43623359233947,Canteen_Offline
8.141244909882314,Canteen_Offline
0.7985447725406597,Canteen_Offline
1.7302229932801045,Canteen_Offline
14.925677893181549,Canteen_Offline
0.0,Canteen_Offline
16.534308508101887,Canteen_Offline
0.21606041825549455,Canteen_Offline
2.5391644341879975,Canteen_Offline
7.345618399618613,Canteen_Offline
13.580535695051662,Canteen_Offline
2.6864162585753895,Canteen_Offline
1.3883247768181548,Canteen_Offline
1.6350597847596189,Canteen_Offline
7.7525811507914,Canteen_Offline
10.420993887389773,Canteen_Offline
19.757183466696006,Canteen_Offline
10.717898358799571,Canteen_Offline
15.712555759995444,Canteen_Offline
11.740274223760618,Canteen_Offline
0.0,Canteen_Offline
6.8616677513617175,Canteen_Offline
33.09379870605089,Canteen_Offline
8.226547364272045,Canteen_Offline
1.0639663864461493,Canteen_Offline
13.473268764003977,Canteen_Offline
13.326208435773125,Canteen_Offline
6.7417893949220815,Canteen_Offline
11.70071513050001,Canteen_Offline
5.719316253796372,Canteen_Offline
1.5851506234207968,Canteen_Offline
7.179240461305468,Canteen_Offline
8.678128902969688,Canteen_Offline
0.8243858852386594,Canteen_Offline
1.1496936066687768,Canteen_Offline
0.9679070417312009,Canteen_Offline
2.3234944207369774,Canteen_Offline
0.9629497565679007,Canteen_Offline
14.369073934716639,Canteen_Offline
11.84942393137119,Canteen_Offline
8.920226752344785,Canteen_Offline
3.8595955493419156,Canteen_Offline
1.6599163427168269,Canteen_Offline
3.5064823286005984,Canteen_Offline
0.0,Canteen_Offline
6.419824521688227,Canteen_Offline
16.597320485299697,Canteen_Offline
1.8103929242535566,Canteen_Offline
25.426189736782646,Canteen_Offline
6.338078887381481,Canteen_Offline
2.721959516908173,Canteen_Offline
3.8639822663894137,Canteen_Offline
9.498511412434171,Canteen_Offline
4.728627957217452,Canteen_Offline
0.26069844193590536,Canteen_Offline
7.523446919381876,Canteen_Offline
10.679286999316837,Canteen_Offline
24.929976398781953,Canteen_Offline
3.7616593644073784,Canteen_Offline
1.0513429260794402,Canteen_Offline
0.7253323945139307,Canteen_Offline
2.943861369376936,Canteen_Offline
7.538590943407525,Canteen_Offline
13.024248280497526,Canteen_Offline
0.7049944697814557,Canteen_Offline
3.5388088455512077,Canteen_Offline
5.209757834656453,Canteen_Offline
