Arrival_Time,Source
7.078927848089371,Juice_Offline
0.48287996079823037,Juice_Offline
7.56584033646276,Juice_Offline
9.561023358943002,Juice_Offline
1.7961726341385558,Juice_Offline
0.3085402550503928,Juice_Offline
11.217962597824709,Juice_Offline
8.651491572070334,Juice_Offline
8.561850220527289,Juice_Offline
3.6735305649495738,Juice_Offline
15.134560128563377,Juice_Offline
5.117975518623432,Juice_Offline
11.928910723168771,Juice_Offline
2.2196512164609876,Juice_Offline
4.150571514899614,Juice_Offline
3.394938277089203,Juice_Offline
6.466286141321371,Juice_Offline
18.661302629632992,Juice_Offline
0.9321871853690173,Juice_Offline
1.6044398369892665,Juice_Offline
55.68370414114261,Juice_Offline
22.806332367602927,Juice_Offline
1.695798257337018,Juice_Offline
0.8806764947588261,Juice_Offline
15.663552963622461,Juice_Offline
25.27116185142538,Juice_Offline
18.057261764219163,Juice_Offline
7.816984749733571,Juice_Offline
5.7371189154963185,Juice_Offline
0.0,Juice_Offline
9.884025808097876,Juice_Offline
11.761195595312918,Juice_Offline
2.4643233730812013,Juice_Offline
7.77982884420851,Juice_Offline
9.54961960257066,Juice_Offline
6.531578307061684,Juice_Offline
15.723812439924053,Juice_Offline
0.2846215919537889,Juice_Offline
11.12730784788634,Juice_Offline
3.6390398476638626,Juice_Offline
1.319479458895997,Juice_Offline
4.595615481633751,Juice_Offline
5.863781740182736,Juice_Offline
7.911307030880563,Juice_Offline
9.289910485421588,Juice_Offline
1.3416444254779818,Juice_Offline
10.319269177877963,Juice_Offline
7.308916851725195,Juice_Offline
0.6674829339269926,Juice_Offline
3.897879885513814,Juice_Offline
1.5067659291568867,Juice_Offline
0.9286079980627021,Juice_Offline
5.009672171746519,Juice_Offline
3.6326761574731607,Juice_Offline
0.5970517239444298,Juice_Offline
0.3616786165271889,Juice_Offline
4.127038827832739,Juice_Offline
5.044822877336325,Juice_Offline
24.167454700965834,Juice_Offline
0.9008900161053481,Juice_Offline
1.2405852930792145,Juice_Offline
11.39097340436396,Juice_Offline
10.001961730414495,Juice_Offline
3.6975772053962945,Juice_Offline
0.0,Juice_Offline
0.6952580443735525,Juice_Offline
1.2083619712937905,Juice_Offline
4.024583261361084,Juice_Offline
6.017615003570236,Juice_Offline
8.020858567955566,Juice_Offline
1.4235715799286046,Juice_Offline
1.1367547860364204,Juice_Offline
24.192187847781124,Juice_Offline
4.718538452504648,Juice_Offline
4.198750029285032,Juice_Offline
7.258110102629127,Juice_Offline
6.95652933843375,Juice_Offline
6.088479669018339,Juice_Offline
3.0232460379393586,Juice_Offline
3.722421434347294,Juice_Offline
0.6776919787570159,Juice_Offline
10.696289184956429,Juice_Offline
2.060979901892847,Juice_Offline
0.0,Juice_Offline
8.51872046553562,Juice_Offline
5.117804119125248,Juice_Offline
3.4898690281671487,Juice_Offline
1.6055450973205465,Juice_Offline
9.783573998983043,Juice_Offline
1.5336520325585652,Juice_Offline
6.1854050805096925,Juice_Offline
1.8548646148654746,Juice_Offline
28.388115577885124,Juice_Offline
11.960809356323992,Juice_Offline
6.825901802560346,Juice_Offline
27.41375589832735,Juice_Offline
1.5221726726944758,Juice_Offline
0.0,Juice_Offline
12.711051707326305,Juice_Offline
2.5812571587325115,Juice_Offline
5.910760730733491,Juice_Offline
2.894401936468186,Juice_Offline
8.562290784178177,Juice_Offline
0.40815675785841404,Juice_Offline
4.036474228134127,Juice_Offline
2.526203575086032,Juice_Offline
1.427085314081557,Juice_Offline
2.117771640513484,Juice_Offline
0.0,Juice_Offline
12.313564672797611,Juice_Offline
5.175010555843822,Juice_Offline
6.322580212095252,Juice_Offline
1.8059309859861064,Juice_Offline
12.499658999727329,Juice_Offline
8.55033022068234,Juice_Offline
7.253029961833036,Juice_Offline
2.0639086156902393,Juice_Offline
2.2356807950796185,Juice_Offline
3.760112011124365,Juice_Offline
0.0,Juice_Offline
2.6082391459996623,Juice_Offline
2.1630717161497124,Juice_Offline
57.900839425706586,Juice_Offline
4.591378643142266,Juice_Offline
6.574157029665864,Juice_Offline
0.0,Juice_Offline
1.5605902280711395,Juice_Offline
12.65327415767078,Juice_Offline
0.7226614517520007,Juice_Offline
7.6349694816287075,Juice_Offline
28.964274250439757,Juice_Offline
2.6381903353725003,Juice_Offline
15.387617233721004,Juice_Offline
2.93543220104773,Juice_Offline
11.792931095332904,Juice_Offline
7.9978580720185635,Juice_Offline
3.82865255963859,Juice_Offline
1.9483465246121034,Juice_Offline
0.0,Juice_Offline
17.946550520146335,Juice_Offline
19.109821517388166,Juice_Offline
0.0,Juice_Offline
7.51072822013645,Juice_Offline
31.789176364473132,Juice_Offline
6.432692194698608,Juice_Offline
8.07979887580022,Juice_Offline
9.390045116076395,Juice_Offline
4.375269534767222,Juice_Offline
4.614235854274024,Juice_Offline
0.08337019326159423,Juice_Offline
14.750325340183593,Juice_Offline
2.9490547084903738,Juice_Offline
2.774715924636548,Juice_Offline
0.10782503283800537,Juice_Offline
6.435938619328715,Juice_Offline
1.626748685654321,Juice_Offline
5.978389114116119,Juice_Offline
0.47556564915978117,Juice_Offline
3.3338371367641195,Juice_Offline
8.03303152992303,Juice_Offline
4.083512939693415,Juice_Offline
2.7931007500213756,Juice_Offline
5.943226024560303,Juice_Offline
0.9593452840282227,Juice_Offline
33.904667204074684,Juice_Offline
6.014296906671717,Juice_Offline
1.29717912462925,Juice_Offline
0.9767766928333064,Juice_Offline
15.62821483196474,Juice_Offline
5.041567740073778,Juice_Offline
3.89371079544412,Juice_Offline
4.781285836785728,Juice_Offline
8.653317890137053,Juice_Offline
6.296560841376867,Juice_Offline
2.005402892966054,Juice_Offline
3.6202690391433956,Juice_Offline
1.0114495762810083,Juice_Offline
2.0798792106058492,Juice_Offline
2.343933606958636,Juice_Offline
11.732436856852788,Juice_Offline
2.7008531446536175,Juice_Offline
8.709224922992279,Juice_Offline
4.778946139734674,Juice_Offline
1.6328082189695368,Juice_Offline
6.993040377881238,Juice_Offline
14.187686388134201,Juice_Offline
4.188154285199648,Juice_Offline
0.710149588265993,Juice_Offline
2.9423445420521097,Juice_Offline
0.40956194284396336,Juice_Offline
2.632853017537095,Juice_Offline
0.12673295333797793,Juice_Offline
8.70287734377769,Juice_Offline
6.86541804841341,Juice_Offline
4.824705461677395,Juice_Offline
